group,variable,value,text,info,entry,assoc_num,personID
x5,y14,0,,,,,
x5,y15,0,,,,,
x5,y16,0,,,,,
x5,y17,0,,,,,
x5,y18,0,,,,,
x5,y19,0,,,,,
x5,y20,0,,,,,
x5,y21,0,,,,,
x6,y1,0,,,,,
x6,y2,0,,,,,
x6,y3,0,,,,,
x6,y4,0,,,,,
x6,y5,0,,,,,
x6,y6,0,,,,,
x6,y7,0,,,,,
x6,y8,0,,,,,
x6,y9,0,,,,,
x6,y10,20,趙德隆,"趙德隆: 趙廷美之次子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,13996.0
x6,y11,0,,,,,
x6,y12,0,,,,,
x6,y13,0,,,,,
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,60,趙克敻,"趙克敻: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50634.0
x7,y9,0,,,,,
x7,y10,20,趙德鈞,"趙德鈞: 趙廷美之五子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,10526.0
x7,y11,0,,,,,
x7,y12,0,,,,,
x7,y13,0,,,,,
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,60,趙克楊,"趙克楊: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50631.0
x8,y9,0,,,,,
x8,y10,20,趙德恭,"趙德恭: 趙廷美之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,10513.0
x8,y11,-10,趙溫之,"趙溫之: 趙廷美之同族晚輩, nan, 0 social connections.",,0.0,50975.0
x8,y12,0,,,,,
x8,y13,0,,,,,
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,60,趙克眷,"趙克眷: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50625.0
x9,y9,40,趙承嘏,"趙承嘏: 趙廷美之孫, nan, 0 social connections.",,0.0,50724.0
x9,y10,20,趙元份,"趙元份: 趙廷美之從子;姪子, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,10495.0
x9,y11,-10,趙聿之,"趙聿之: 趙廷美之同族晚輩, nan, 2 social connections.",,2.0,50516.0
x9,y12,0,,,,,
x9,y13,0,,,,,
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,60,趙克思,"趙克思: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,22584.0
x10,y9,40,趙承則,"趙承則: 趙廷美之孫, nan, 0 social connections.",,0.0,50712.0
x10,y10,20,趙恆,"趙恆: 趙廷美之從子;姪子, 科舉: 進士(籠統), 9 social connections.",科舉: 進士(籠統),9.0,9003.0
x10,y11,-10,趙匡胤,"趙匡胤: 趙廷美之兄, nan, 15 social connections.",,15.0,9001.0
x10,y12,-20,杜氏,"杜氏: 趙廷美之母, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,40289.0
x10,y13,0,,,,,
x10,y14,0,,,,,
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,60,趙克友,"趙克友: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,14922.0
x11,y9,40,趙承慶,"趙承慶: 趙廷美之孫, nan, 2 social connections.",,2.0,10514.0
x11,y10,20,趙德昭,"趙德昭: 趙廷美之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,3214.0
x11,y11,100,趙廷美,"趙廷美: 軍員轉補, 1",軍員轉補,1.0,3211.0
x11,y12,-20,趙弘殷,"趙弘殷: 趙廷美之父, nan, 0 social connections.",,0.0,3198.0
x11,y13,-40,趙敬,"趙敬: 趙廷美之祖父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,20261.0
x11,y14,0,,,,,
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,60,趙克慕,"趙克慕: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,24185.0
x12,y9,40,趙承俊,"趙承俊: 趙廷美之孫, nan, 0 social connections.",,0.0,50713.0
x12,y10,20,趙元佐,"趙元佐: 趙廷美之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,10485.0
x12,y11,-10,趙炅,"趙炅: 趙廷美之兄, nan, 31 social connections.",,31.0,9002.0
x12,y12,-20,耿氏,"耿氏: 趙廷美之母, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,119383.0
x12,y13,0,,,,,
x12,y14,0,,,,,
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,60,趙克貴,"趙克貴: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50627.0
x13,y9,0,,,,,
x13,y10,20,趙元傑,"趙元傑: 趙廷美之從子;姪子, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,10509.0
x13,y11,-10,趙光贊,"趙光贊: 趙廷美之弟, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,50520.0
x13,y12,0,,,,,
x13,y13,0,,,,,
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,60,趙克賢,"趙克賢: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,50633.0
x14,y9,0,,,,,
x14,y10,20,趙德彝,"趙德彝: 趙廷美之三子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,10521.0
x14,y11,-10,張氏,"張氏: 趙廷美之妻子, nan, 0 social connections.",,0.0,119426.0
x14,y12,0,,,,,
x14,y13,0,,,,,
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,60,趙克艱,"趙克艱: 趙廷美之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50636.0
x15,y9,0,,,,,
x15,y10,20,趙元偓,"趙元偓: 趙廷美之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,10530.0
x15,y11,0,,,,,
x15,y12,0,,,,,
x15,y13,0,,,,,
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,0,,,,,
x16,y9,0,,,,,
x16,y10,20,趙德雍,"趙德雍: 趙廷美之四子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,14674.0
x16,y11,0,,,,,
x16,y12,0,,,,,
x16,y13,0,,,,,
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,0,,,,,
x17,y10,20,趙德文,"趙德文: 趙廷美之八子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,14946.0
x17,y11,0,,,,,
x17,y12,0,,,,,
x17,y13,0,,,,,
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,0,,,,,
x18,y10,20,趙元偁,"趙元偁: 趙廷美之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,15975.0
x18,y11,0,,,,,
x18,y12,0,,,,,
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,0,,,,,
x19,y10,20,趙元僖,"趙元僖: 趙廷美之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,16839.0
x19,y11,0,,,,,
x19,y12,0,,,,,
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,0,,,,,
x20,y10,20,何昌齡,"何昌齡: 趙廷美之女婿, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,42130.0
x20,y11,0,,,,,
x20,y12,0,,,,,
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,0,,,,,
x21,y10,20,趙元億,"趙元億: 趙廷美之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50309.0
x21,y11,0,,,,,
x21,y12,0,,,,,
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
