group,variable,value,text,info,entry,assoc_num,personID
x5,y10,20,胡毓清,"胡毓清: 胡家玉之五子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520086.0
x5,y11,-10,許仙屏,"許仙屏: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520097.0
x5,y12,0,,,,,
x5,y13,0,,,,,
x5,y14,0,,,,,
x5,y15,0,,,,,
x5,y16,0,,,,,
x5,y17,0,,,,,
x5,y18,0,,,,,
x5,y19,0,,,,,
x5,y20,0,,,,,
x5,y21,0,,,,,
x6,y1,0,,,,,
x6,y2,0,,,,,
x6,y3,0,,,,,
x6,y4,0,,,,,
x6,y5,0,,,,,
x6,y6,0,,,,,
x6,y7,0,,,,,
x6,y8,60,胡惠官,"胡惠官: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520085.0
x6,y9,0,,,,,
x6,y10,20,胡庭鵕,"胡庭鵕: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520079.0
x6,y11,-10,徐小雲,"徐小雲: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520094.0
x6,y12,0,,,,,
x6,y13,0,,,,,
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,60,胡喜官,"胡喜官: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520082.0
x7,y9,0,,,,,
x7,y10,20,胡庭鶼,"胡庭鶼: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520077.0
x7,y11,-10,胡恩綍,"胡恩綍: 胡家玉之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520080.0
x7,y12,0,,,,,
x7,y13,0,,,,,
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,60,胡先驤,"胡先驤: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520060.0
x8,y9,0,,,,,
x8,y10,20,胡庭鵰,"胡庭鵰: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520075.0
x8,y11,-10,胡家琦,"胡家琦: 胡家玉之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520069.0
x8,y12,0,,,,,
x8,y13,0,,,,,
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,60,胡先騏,"胡先騏: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520058.0
x9,y9,0,,,,,
x9,y10,20,胡庭楨,"胡庭楨: 胡家玉之次子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520073.0
x9,y11,-10,胡家珣,"胡家珣: 胡家玉之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520067.0
x9,y12,-20,文星巖,"文星巖: 胡家玉之族父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,530762.0
x9,y13,0,,,,,
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,60,胡先駟,"胡先駟: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520056.0
x10,y9,40,胡承詒,"胡承詒: 胡家玉之孫, nan, 0 social connections.",,0.0,520063.0
x10,y10,20,胡庭凰,"胡庭凰: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520071.0
x10,y11,-10,伍錦鄉,"伍錦鄉: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520053.0
x10,y12,-20,張斗墟,"張斗墟: 胡家玉之姑父, nan, 0 social connections.",,0.0,520095.0
x10,y13,-40,劉茂澗,"劉茂澗: 胡家玉之外祖父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520103.0
x10,y14,0,,,,,
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,60,胡先馴,"胡先馴: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520055.0
x11,y9,40,胡承弼,"胡承弼: 胡家玉之孫, nan, 0 social connections.",,0.0,520062.0
x11,y10,20,胡相清,"胡相清: 胡家玉之六子, nan, 0 social connections.",,0.0,520065.0
x11,y11,100,胡家玉,"胡家玉: 廩生, 51",廩生,51.0,61369.0
x11,y12,-20,胡兼之,"胡兼之: 胡家玉之族父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520066.0
x11,y13,-40,胡成之,"胡成之: 胡家玉之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520061.0
x11,y14,0,,,,,
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,60,胡先駿,"胡先駿: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520057.0
x12,y9,40,胡承諫,"胡承諫: 胡家玉之孫, nan, 0 social connections.",,0.0,520064.0
x12,y10,20,胡庭雁,"胡庭雁: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520072.0
x12,y11,-10,朱景唐,"朱景唐: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520054.0
x12,y12,-20,陳廷楷,"陳廷楷: 胡家玉之岳父, nan, 0 social connections.",,0.0,520099.0
x12,y13,0,,,,,
x12,y14,0,,,,,
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,60,胡先驥,"胡先驥: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520059.0
x13,y9,0,,,,,
x13,y10,20,胡庭鳶,"胡庭鳶: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520074.0
x13,y11,-10,胡家琛,"胡家琛: 胡家玉之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520068.0
x13,y12,0,,,,,
x13,y13,0,,,,,
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,60,胡桂官,"胡桂官: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520081.0
x14,y9,0,,,,,
x14,y10,20,胡庭鶴,"胡庭鶴: 胡家玉之四子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520076.0
x14,y11,-10,胡家瑛,"胡家瑛: 胡家玉之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520070.0
x14,y12,0,,,,,
x14,y13,0,,,,,
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,60,胡富官,"胡富官: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520083.0
x15,y9,0,,,,,
x15,y10,20,胡庭鸞,"胡庭鸞: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520078.0
x15,y11,-10,夏蔚然,"夏蔚然: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520093.0
x15,y12,0,,,,,
x15,y13,0,,,,,
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,60,胡憲官,"胡憲官: 胡家玉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520090.0
x16,y9,0,,,,,
x16,y10,20,胡巽,"胡巽: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520084.0
x16,y11,-10,曹薌溪,"曹薌溪: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520096.0
x16,y12,0,,,,,
x16,y13,0,,,,,
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,0,,,,,
x17,y10,20,胡綬恩,"胡綬恩: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520087.0
x17,y11,-10,曾笙巢,"曾笙巢: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520100.0
x17,y12,0,,,,,
x17,y13,0,,,,,
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,0,,,,,
x18,y10,20,胡綬馨,"胡綬馨: 胡家玉之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520089.0
x18,y11,-10,熊小巖,"熊小巖: 胡家玉之姻親, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,520102.0
x18,y12,0,,,,,
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,0,,,,,
x19,y10,20,胡醻堃,"胡醻堃: 胡家玉之十子, nan, 0 social connections.",,0.0,520092.0
x19,y11,0,,,,,
x19,y12,0,,,,,
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,0,,,,,
x20,y10,0,,,,,
x20,y11,0,,,,,
x20,y12,0,,,,,
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,0,,,,,
x21,y10,0,,,,,
x21,y11,0,,,,,
x21,y12,0,,,,,
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
