group,variable,value,text,info,entry,assoc_num,personID
x5,y11,-10,吳氏,"吳氏: 趙允讓之第四任妻  , 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,53917.0
x5,y12,0,,,,,
x5,y13,0,,,,,
x5,y14,0,,,,,
x5,y15,0,,,,,
x5,y16,0,,,,,
x5,y17,0,,,,,
x5,y18,0,,,,,
x5,y19,0,,,,,
x5,y20,0,,,,,
x5,y21,0,,,,,
x6,y1,0,,,,,
x6,y2,0,,,,,
x6,y3,0,,,,,
x6,y4,0,,,,,
x6,y5,0,,,,,
x6,y6,0,,,,,
x6,y7,0,,,,,
x6,y8,0,,,,,
x6,y9,40,趙仲增,"趙仲增: 趙允讓之孫, nan, 0 social connections.",,0.0,50572.0
x6,y10,20,趙宗晟,"趙宗晟: 趙允讓之九子, nan, 0 social connections.",,0.0,20892.0
x6,y11,-10,耿氏,"耿氏: 趙允讓之第二任妻, 軍員轉補, 0 social connections.",軍員轉補,0.0,53915.0
x6,y12,0,,,,,
x6,y13,0,,,,,
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,0,,,,,
x7,y9,40,趙顥,"趙顥: 趙允讓之孫, nan, 2 social connections.",,2.0,50210.0
x7,y10,20,趙宗暉,"趙宗暉: 趙允讓之六子, nan, 0 social connections.",,0.0,19411.0
x7,y11,-10,趙善騰,"趙善騰: 趙允讓之同族晚輩, nan, 0 social connections.",,0.0,50965.0
x7,y12,0,,,,,
x7,y13,0,,,,,
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,0,,,,,
x8,y9,40,羅棐恭,"羅棐恭: 趙允讓之孫女婿, nan, 2 social connections.",,2.0,27260.0
x8,y10,20,趙宗邈,"趙宗邈: 趙允讓之八子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,17775.0
x8,y11,-10,趙善奐,"趙善奐: 趙允讓之同族晚輩, nan, 0 social connections.",,0.0,50946.0
x8,y12,0,,,,,
x8,y13,0,,,,,
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,60,趙士穎,"趙士穎: 趙允讓之曾孫; 重孫, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,50283.0
x9,y9,40,趙仲愈,"趙仲愈: 趙允讓之孫, nan, 0 social connections.",,0.0,25637.0
x9,y10,20,趙宗藎,"趙宗藎: 趙允讓之二十五子, nan, 1 social connections.",,1.0,10943.0
x9,y11,-10,趙東山,"趙東山: 趙允讓之同族晚輩, nan, 1 social connections.",,1.0,50753.0
x9,y12,0,,,,,
x9,y13,0,,,,,
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,60,趙士俴,"趙士俴: 趙允讓之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50254.0
x10,y9,40,趙頊,"趙頊: 趙允讓之孫, nan, 9 social connections.",,9.0,9006.0
x10,y10,20,趙宗輔,"趙宗輔: 趙允讓之七子, nan, 0 social connections.",,0.0,10503.0
x10,y11,-10,趙善湘,"趙善湘: 趙允讓之同族晚輩, nan, 10 social connections.",,10.0,19405.0
x10,y12,-20,趙元份,"趙元份: 趙允讓之父, nan, 1 social connections.",,1.0,10495.0
x10,y13,0,,,,,
x10,y14,0,,,,,
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,60,趙士晤,"趙士晤: 趙允讓之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,10953.0
x11,y9,40,趙氏,"趙氏: 趙允讓之孫女, nan, 0 social connections.",,0.0,5138.0
x11,y10,20,趙曙,"趙曙: 趙允讓之十三子, 恩蔭: 遺表蔭補, 6 social connections.",恩蔭: 遺表蔭補,6.0,9005.0
x11,y11,100,趙允讓,"趙允讓: 宗子該恩, 5",宗子該恩,5.0,10502.0
x11,y12,-20,趙恆,"趙恆: 趙允讓之從父;伯叔父, 科舉: 進士(籠統), 9 social connections.",科舉: 進士(籠統),9.0,9003.0
x11,y13,-40,趙炅,"趙炅: 趙允讓之祖父, 科舉: 進士(籠統), 31 social connections.",科舉: 進士(籠統),31.0,9002.0
x11,y14,0,,,,,
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,60,趙士皘,"趙士皘: 趙允讓之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50272.0
x12,y9,40,趙仲爰,"趙仲爰: 趙允讓之孫, nan, 2 social connections.",,2.0,19415.0
x12,y10,20,趙宗博,"趙宗博: 趙允讓之十子, nan, 0 social connections.",,0.0,10541.0
x12,y11,-10,趙不淩,"趙不淩: 趙允讓之同族晚輩, nan, 0 social connections.",,0.0,50319.0
x12,y12,0,,,,,
x12,y13,0,,,,,
x12,y14,0,,,,,
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,60,趙士跂,"趙士跂: 趙允讓之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,119606.0
x13,y9,40,趙頵,"趙頵: 趙允讓之孫, nan, 1 social connections.",,1.0,26320.0
x13,y10,20,趙宗治,"趙宗治: 趙允讓之十六子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,17258.0
x13,y11,-10,趙善珊,"趙善珊: 趙允讓之同族晚輩, nan, 0 social connections.",,0.0,50945.0
x13,y12,0,,,,,
x13,y13,0,,,,,
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,0,,,,,
x14,y9,40,趙氏,"趙氏: 趙允讓之姪孫女, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,43009.0
x14,y10,20,趙宗懿,"趙宗懿: 趙允讓之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,18293.0
x14,y11,-10,趙善諮,"趙善諮: 趙允讓之同族晚輩, nan, 0 social connections.",,0.0,50959.0
x14,y12,0,,,,,
x14,y13,0,,,,,
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,0,,,,,
x15,y9,40,趙仲厥,"趙仲厥: 趙允讓之孫, nan, 1 social connections.",,1.0,50559.0
x15,y10,20,趙宗瑗,"趙宗瑗: 趙允讓之十三子, 恩蔭: 遺表蔭補, 2 social connections.",恩蔭: 遺表蔭補,2.0,19437.0
x15,y11,-10,任氏,"任氏: 趙允讓之第一任妻, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50342.0
x15,y12,0,,,,,
x15,y13,0,,,,,
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,0,,,,,
x16,y9,40,趙仲曄,"趙仲曄: 趙允讓之孫, nan, 1 social connections.",,1.0,50576.0
x16,y10,20,趙宗祐,"趙宗祐: 趙允讓之二十子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,26321.0
x16,y11,-10,劉氏,"劉氏: 趙允讓之第三任妻, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,53916.0
x16,y12,0,,,,,
x16,y13,0,,,,,
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,0,,,,,
x17,y10,20,趙宗x,"趙宗x: 趙允讓之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,26830.0
x17,y11,-10,王氏,"王氏: 趙允讓之妾, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,119394.0
x17,y12,0,,,,,
x17,y13,0,,,,,
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,0,,,,,
x18,y10,20,趙宗師,"趙宗師: 趙允讓之七子, nan, 1 social connections.",,1.0,50681.0
x18,y11,0,,,,,
x18,y12,0,,,,,
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,0,,,,,
x19,y10,20,趙宗楚,"趙宗楚: 趙允讓之子, nan, 0 social connections.",,0.0,50692.0
x19,y11,0,,,,,
x19,y12,0,,,,,
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,0,,,,,
x20,y10,20,趙宗漢,"趙宗漢: 趙允讓之季子, nan, 1 social connections.",,1.0,50697.0
x20,y11,0,,,,,
x20,y12,0,,,,,
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,0,,,,,
x21,y10,20,趙宗誼,"趙宗誼: 趙允讓之子, nan, 0 social connections.",,0.0,50700.0
x21,y11,0,,,,,
x21,y12,0,,,,,
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
