group,variable,value,text,info,entry,assoc_num,personID
x5,y14,0,,,,,
x5,y15,0,,,,,
x5,y16,0,,,,,
x5,y17,0,,,,,
x5,y18,0,,,,,
x5,y19,0,,,,,
x5,y20,0,,,,,
x5,y21,0,,,,,
x6,y1,0,,,,,
x6,y2,0,,,,,
x6,y3,0,,,,,
x6,y4,0,,,,,
x6,y5,0,,,,,
x6,y6,0,,,,,
x6,y7,0,,,,,
x6,y8,0,,,,,
x6,y9,0,,,,,
x6,y10,20,紐鈷祿豐盛額,"紐鈷祿豐盛額: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517503.0
x6,y11,-10,紐鈷祿阿爾通阿,"紐鈷祿阿爾通阿: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517478.0
x6,y12,0,,,,,
x6,y13,-40,紐鈷祿圖爾格,"紐鈷祿圖爾格: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517495.0
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,0,,,,,
x7,y9,0,,,,,
x7,y10,20,紐鈷祿豐昇額,"紐鈷祿豐昇額: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517501.0
x7,y11,-10,紐鈷祿阿哈尼堪,"紐鈷祿阿哈尼堪: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517474.0
x7,y12,0,,,,,
x7,y13,-40,紐鈷祿超哈爾,"紐鈷祿超哈爾: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517490.0
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,0,,,,,
x8,y9,0,,,,,
x8,y10,20,紐鈷祿特通額,"紐鈷祿特通額: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517485.0
x8,y11,-10,紐鈷祿武爾格,"紐鈷祿武爾格: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517471.0
x8,y12,0,,,,,
x8,y13,-40,紐鈷祿索渾,"紐鈷祿索渾: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517486.0
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,0,,,,,
x9,y9,0,,,,,
x9,y10,20,紐鈷祿沙海,"紐鈷祿沙海: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517467.0
x9,y11,-10,紐鈷祿瓦岱,"紐鈷祿瓦岱: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517464.0
x9,y12,-20,紐鈷祿音德,"紐鈷祿音德: 紐鈷祿訥親之父, nan, 0 social connections.",,0.0,517483.0
x9,y13,-40,紐鈷祿科布梭,"紐鈷祿科布梭: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517481.0
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,0,,,,,
x10,y9,40,紐鈷祿興林,"紐鈷祿興林: 紐鈷祿訥親之姪孫;從孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517498.0
x10,y10,20,紐鈷祿布彥達,"紐鈷祿布彥達: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517463.0
x10,y11,-10,紐鈷祿凡格黑里,"紐鈷祿凡格黑里: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517458.0
x10,y12,-20,紐鈷祿法喀,"紐鈷祿法喀: 紐鈷祿訥親之伯;伯父, nan, 0 social connections.",,0.0,517473.0
x10,y13,-40,紐鈷祿車爾格,"紐鈷祿車爾格: 紐鈷祿訥親之伯祖;伯祖父, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,517468.0
x10,y14,-60,紐鈷祿額宜都,"紐鈷祿額宜都: 紐鈷祿訥親之曾祖, nan, 0 social connections.",,0.0,517505.0
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,60,紐鈷祿巴爾雅綽克托,"紐鈷祿巴爾雅綽克托: 紐鈷祿訥親之曾姪孫;從曾孫, nan, 0 social connections.",,0.0,517461.0
x11,y9,40,紐鈷祿明安,"紐鈷祿明安: 紐鈷祿訥親之姪孫;從孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517470.0
x11,y10,20,紐鈷祿尼爾,"紐鈷祿尼爾: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517462.0
x11,y11,100,紐鈷祿訥親,"紐鈷祿訥親: , 0",,0.0,58643.0
x11,y12,-20,紐鈷祿尹德,"紐鈷祿尹德: 紐鈷祿訥親之父, nan, 0 social connections.",,0.0,517459.0
x11,y13,-40,紐鈷祿伊爾登,"紐鈷祿伊爾登: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517466.0
x11,y14,-60,紐鈷祿額亦都,"紐鈷祿額亦都: 紐鈷祿訥親之曾祖, nan, 0 social connections.",,0.0,517504.0
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,0,,,,,
x12,y9,0,,,,,
x12,y10,20,紐鈷祿白啟,"紐鈷祿白啟: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517465.0
x12,y11,-10,紐鈷祿巴喀,"紐鈷祿巴喀: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517460.0
x12,y12,-20,紐鈷祿阿靈阿,"紐鈷祿阿靈阿: 紐鈷祿訥親之叔;叔父, nan, 0 social connections.",,0.0,517479.0
x12,y13,-40,紐鈷祿阿達海,"紐鈷祿阿達海: 紐鈷祿訥親之伯祖;伯祖父, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,517476.0
x12,y14,0,,,,,
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,0,,,,,
x13,y9,0,,,,,
x13,y10,20,紐鈷祿拜唐阿,"紐鈷祿拜唐阿: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517480.0
x13,y11,-10,紐鈷祿拉哈達,"紐鈷祿拉哈達: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517469.0
x13,y12,-20,紐鈷祿殷德,"紐鈷祿殷德: 紐鈷祿訥親之父, nan, 0 social connections.",,0.0,517484.0
x13,y13,-40,紐鈷祿科普索,"紐鈷祿科普索: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517482.0
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,0,,,,,
x14,y9,0,,,,,
x14,y10,20,紐鈷祿博雅啟,"紐鈷祿博雅啟: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517489.0
x14,y11,-10,紐鈷祿法固達,"紐鈷祿法固達: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517472.0
x14,y12,0,,,,,
x14,y13,-40,紐鈷祿敖德,"紐鈷祿敖德: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517487.0
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,0,,,,,
x15,y9,0,,,,,
x15,y10,20,紐鈷祿豐阿達,"紐鈷祿豐阿達: 紐鈷祿訥親之從子;姪子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517502.0
x15,y11,-10,紐鈷祿阿爾松阿,"紐鈷祿阿爾松阿: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517477.0
x15,y12,0,,,,,
x15,y13,-40,紐鈷祿達啟,"紐鈷祿達啟: 紐鈷祿訥親之伯祖;伯祖父, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,517492.0
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,0,,,,,
x16,y9,0,,,,,
x16,y10,0,,,,,
x16,y11,-10,紐鈷祿達勒黨阿,"紐鈷祿達勒黨阿: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517491.0
x16,y12,0,,,,,
x16,y13,-40,紐鈷祿廓步梭,"紐鈷祿廓步梭: 紐鈷祿訥親之從祖;伯叔祖, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517496.0
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,0,,,,,
x17,y10,0,,,,,
x17,y11,-10,紐鈷祿達爾黨阿,"紐鈷祿達爾黨阿: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517494.0
x17,y12,0,,,,,
x17,y13,-40,紐鈷祿謨海,"紐鈷祿謨海: 紐鈷祿訥親之伯祖;伯祖父, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,517500.0
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,0,,,,,
x18,y10,0,,,,,
x18,y11,-10,紐鈷祿額赫里,"紐鈷祿額赫里: 紐鈷祿訥親之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,517506.0
x18,y12,0,,,,,
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,0,,,,,
x19,y10,0,,,,,
x19,y11,0,,,,,
x19,y12,0,,,,,
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,0,,,,,
x20,y10,0,,,,,
x20,y11,0,,,,,
x20,y12,0,,,,,
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,0,,,,,
x21,y10,0,,,,,
x21,y11,0,,,,,
x21,y12,0,,,,,
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
