group,variable,value,text,info,entry,assoc_num,personID
x6,y10,20,趙氏,"趙氏: 趙恆之二女, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,121346.0
x6,y11,-10,沈氏,"沈氏: 趙恆之妾, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,20890.0
x6,y12,-20,李氏,"李氏: 趙恆之母, 科舉: 進士(籠統), 2 social connections.",科舉: 進士(籠統),2.0,41723.0
x6,y13,0,,,,,
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,0,,,,,
x7,y9,0,,,,,
x7,y10,20,趙祗,"趙祗: 趙恆之三子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,120134.0
x7,y11,-10,楊氏,"楊氏: 趙恆之妾, 科舉: 進士(籠統), 9 social connections.",科舉: 進士(籠統),9.0,4215.0
x7,y12,-20,劉通,"劉通: 趙恆之第三任妻父, nan, 2 social connections.",,2.0,17277.0
x7,y13,0,,,,,
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,0,,,,,
x8,y9,0,,,,,
x8,y10,20,趙祐,"趙祐: 趙恆之次子, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,50082.0
x8,y11,-10,趙元偓,"趙元偓: 趙恆之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,10530.0
x8,y12,-20,趙炅,"趙炅: 趙恆之父, nan, 31 social connections.",,31.0,9002.0
x8,y13,0,,,,,
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,0,,,,,
x9,y9,0,,,,,
x9,y10,20,趙祉,"趙祉: 趙恆之四子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50069.0
x9,y11,-10,趙元份,"趙元份: 趙恆之弟, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,10495.0
x9,y12,-20,李仁德,"李仁德: 趙恆之第四任妻父, nan, 0 social connections.",,0.0,7277.0
x9,y13,0,,,,,
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,0,,,,,
x10,y9,40,趙氏,"趙氏: 趙恆之孫女, nan, 0 social connections.",,0.0,52342.0
x10,y10,20,趙禎,"趙禎: 趙恆之六子, nan, 19 social connections.",,19.0,9004.0
x10,y11,-10,張昭允,"張昭允: 趙恆之連襟;妻姊妹之夫, 科舉: 進士(籠統), 2 social connections.",科舉: 進士(籠統),2.0,7149.0
x10,y12,-20,沈繼宗,"沈繼宗: 趙恆之妾之父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,1446.0
x10,y13,0,,,,,
x10,y14,0,,,,,
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,0,,,,,
x11,y9,40,錢晦,"錢晦: 趙恆之外孫, nan, 1 social connections.",,1.0,3034.0
x11,y10,20,錢惟演,"錢惟演: 趙恆之女婿, 恩蔭、蔭補(籠統), 7 social connections.",恩蔭、蔭補(籠統),7.0,8006.0
x11,y11,100,趙恆,"趙恆: 繼位, 9",繼位,9.0,9003.0
x11,y12,-20,潘美,"潘美: 趙恆之第一任妻父, 科舉: 進士(籠統), 10 social connections.",科舉: 進士(籠統),10.0,1389.0
x11,y13,-40,李英,"李英: 趙恆之外祖父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,7281.0
x11,y14,0,,,,,
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,0,,,,,
x12,y9,0,,,,,
x12,y10,20,趙允讓,"趙允讓: 趙恆之從子;姪子, 科舉: 進士(籠統), 5 social connections.",科舉: 進士(籠統),5.0,10502.0
x12,y11,-10,趙元佐,"趙元佐: 趙恆之兄, nan, 0 social connections.",,0.0,10485.0
x12,y12,-20,趙廷美,"趙廷美: 趙恆之從父;伯叔父, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,3211.0
x12,y13,0,,,,,
x12,y14,0,,,,,
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,0,,,,,
x13,y9,0,,,,,
x13,y10,20,趙祈,"趙祈: 趙恆之五子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,50070.0
x13,y11,-10,趙元傑,"趙元傑: 趙恆之弟, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,10509.0
x13,y12,-20,趙匡胤,"趙匡胤: 趙恆之從父;伯叔父, 科舉: 進士(籠統), 15 social connections.",科舉: 進士(籠統),15.0,9001.0
x13,y13,0,,,,,
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,0,,,,,
x14,y9,0,,,,,
x14,y10,20,趙褆,"趙褆: 趙恆之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,50160.0
x14,y11,-10,趙元僖,"趙元僖: 趙恆之兄, nan, 0 social connections.",,0.0,16839.0
x14,y12,-20,郭守文,"郭守文: 趙恆之第二任妻父, nan, 3 social connections.",,3.0,10538.0
x14,y13,0,,,,,
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,0,,,,,
x15,y9,0,,,,,
x15,y10,20,趙氏,"趙氏: 趙恆之長女, nan, 0 social connections.",,0.0,121345.0
x15,y11,-10,劉氏,"劉氏: 趙恆之妻子, nan, 3 social connections.",,3.0,20453.0
x15,y12,-20,楊知儼,"楊知儼: 趙恆之第五任妻父, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,22639.0
x15,y13,0,,,,,
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,0,,,,,
x16,y9,0,,,,,
x16,y10,0,,,,,
x16,y11,-10,李氏,"李氏: 趙恆之妾, 科舉: 進士(籠統), 2 social connections.",科舉: 進士(籠統),2.0,41149.0
x16,y12,0,,,,,
x16,y13,0,,,,,
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,0,,,,,
x17,y10,0,,,,,
x17,y11,-10,潘氏,"潘氏: 趙恆之妻子, nan, 0 social connections.",,0.0,51195.0
x17,y12,0,,,,,
x17,y13,0,,,,,
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,0,,,,,
x18,y10,0,,,,,
x18,y11,0,,,,,
x18,y12,0,,,,,
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,0,,,,,
x19,y10,0,,,,,
x19,y11,0,,,,,
x19,y12,0,,,,,
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,0,,,,,
x20,y10,0,,,,,
x20,y11,0,,,,,
x20,y12,0,,,,,
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,0,,,,,
x21,y10,0,,,,,
x21,y11,0,,,,,
x21,y12,0,,,,,
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
